"id","name","ownerID","ofClientsYears","activeProgramCohort","programCohortHistory","alternateAccountName","annualBudgetMostRecent","billingAddressCity","billingAddressCountry","billingAddressGeocodeAccuracy","billingAddressLatitude","billingAddressLongitude","billingAddressPostalCode","billingAddressState","billingAddressStreet","bipocHeadOfOrg","bipocPctOfBoard","bipocPctOfSrLeaders","bipocPctOfStaff","caseStudyStatus","caseType","countOfProgrammEngagements","fullTimeStaffRangeCount","fullTimeStaffRange","highestStageValue","directoryTags","SMAccountID","mostRecentPEState","mrp","parentID","serviceDelivery","type","createdDate","createdBy","lastModifiedDate","lastModifiedBy","systemModstamp","daysSinceLastActivity"
"0011500001HCGYPAA5",Ohio Capital Corporation for Housing,"00515000006O7O1AAK",,,,,,Columbus,,Address,39.9629580,-82.9983820,"43215",OH,"88 E Broad St # 1800",,,,,,,0.00,,,,,,,0,,,All other foundations,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",246.00
"0011500001HCGYqAAP",Center for Effective Philanthropy - Parent Account,"00515000006O7O1AAK",,,,,,Cambridge,,,,,"02139",MA,"675 Massachusetts Avenue, Floor 7",,,,,,,0.00,,,,,,,0,,,Nonprofit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-11-10 22:19:46","0054T000001il4DQAQ","2022-11-10 22:19:46",
"0011500001HCGYRAA5",Plough Foundation,"00515000006O7O1AAK",,,,,,Memphis,,Block,35.1468760,-90.0519650,"38103",TN,"62 North Main Street #201",,,,,,,0.00,,,,,,,0,,,Community foundations,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",1556.00
"0011500001HCGYrAAP",Center for Employment Opportunities,"00515000006O7O1AAK",,,,CEO,,New York,,Address,40.7062330,-74.0124390,"10004",NY,"50 Broadway Suite 1604",,,,,Completed,Participant-Created Materials;Step 2: Survey Administration,0.00,,,,,,,0,,,Nonprofit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001HCGYSAA5","Sand Hill Foundation (no ""THE"")","00515000006O7O1AAK",,,,,,Menlo Park,,Zip,37.4540000,-122.1800000,"94025",CA,"3000 Sand Hill Road, 4-120",,,,,,,0.00,,,,,,,0,,,All other foundations,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001HCGYsAAP",Chapin Hall at the University of Chicago - Parent Account,"00515000006O7O1AAK",,,,,,Chicago,,Block,41.7859310,-87.5929070,"60637",IL,"1313 E 60th St",,,,,,,0.00,,,,,,,0,,,Nonprofit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-11-10 22:21:23","0054T000001il4DQAQ","2022-11-10 22:21:23",
"0011500001HCGYTAA5",The PrivateBank,"00515000006O7O1AAK",,,,,,Chicago,,Address,41.8803090,-87.6328140,"60603",Illinois,"120 South LaSalle Street",,,,,,,0.00,,,,,,,0,,,For profit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001HCGYtAAP",Creative Commons,"00515000006O7O1AAK",,,,,,Mountain View,USA,ExtendedZip,37.3929000,-122.0776000,"94042",CA,PO Box 1866,,,,,,,0.00,,,,,,,0,,,Nonprofit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001HCGYUAA5",United Way of the Cape Fear Area,"00515000006O7O1AAK",,,,,,Wilmington,,Address,34.2104650,-77.8413260,"28403",NC,"5919 Oleander Dr #115",,,,,,,0.00,,,,,,,0,,,Community foundations,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2023-04-05 23:36:12",7.00
"0011500001HCGYuAAP","Development Gateway, Inc.","00515000006O7O1AAK",,,,,,Washington,,Address,38.9043400,-77.0332780,"20005",DC,"1110 Vermont Ave NW Suite 500",,,,,,,0.00,,,,,,,0,,,Nonprofit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001HCGYVAA5",Weingart Foundation,"00515000006O7O1AAK",,,,,,Los Angeles,US,Address,34.0509220,-118.2633550,"90017",CA,"1055 W 7th St #3200",,,,,,,0.00,,,,,,,0,,,Family foundations,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-10-27 16:56:16",167.00
"0011500001HCGYvAAP",Exponent Philanthropy - Parent Account,"00515000006O7O1AAK",,,,,,Washington,US,Address,38.9069980,-77.0393750,"20036",DC,"1720 N Street, NW",,,,,,,0.00,,,,,,,0,,,Community foundations,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-11-10 22:19:37","0054T000001il4DQAQ","2022-11-10 22:19:37",
"0011500001HCGYWAA5",Houston Endowment,"00515000006O7O1AAK",,,,,,Houston,United States,Address,29.7603510,-95.3641610,"77002",TX,"600 Travis Street, suite 6400",,,,,,,0.00,,,,,,,0,,,Independent foundations,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001HCGYwAAP",Feeding America,"00515000006O7O1AAK",,,,,,Chicago,,Address,41.8865410,-87.6268030,"60601",IL,"35 E Wacker, Suite 2000",,,,,,,0.00,,,,,,,0,"0011500001HCGZ5AAP",,Nonprofit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",350.00
"0011500001HCGYXAA5",Pohlad Family Foundation,"00515000006O7O1AAK",,,,,,Minneapolis,USA,Block,44.9779180,-93.2711770,"55402",MN,"60 South 6th St #3900",,,,,,,0.00,,,,,,,0,,,Family foundations,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001HCGYxAAP",The Foundation Center - Parent Account,"00515000006O7O1AAK",,,,,,New York,,Block,40.7038140,-74.0080690,"10005-3500",NY,"32 Old Slip, 24th Floor",,,,,,,0.00,,,,,,,0,,,Nonprofit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-11-10 22:19:57","0054T000001il4DQAQ","2022-11-10 22:19:57",
"0011500001HCGYYAA5",SurveyMonkey,"00515000006O7O1AAK",,,,,,,,,,,,,,,,,,,,0.00,,,0.20,,,,0,,,For profit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",1637.00
"0011500001HCGYyAAP",GiveWell,"00515000006O7O1AAK",,,,,,San Francisco,,Block,37.7908140,-122.3933810,"94105",CA,"182 Howard Street #208",,,,,,,0.00,,,,,,,0,,,Nonprofit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001HCGYZAA5",ORS Impact,"00515000006O7O1AAK",,,,,,Seattle,USA,Address,47.6159840,-122.3307780,"98101",WA,"1100 Olive Way, Suite 1350",,,,,,,0.00,,,,,,,0,,,Consultants,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",253.00
"0011500001HCGYzAAP",GlobalGiving,"00515000006O7O1AAK",,,,,,Washington,US,Address,38.9043400,-77.0332780,"20005",DC,"1110 Vermont Ave NW, Suite 550",,,,,,,0.00,,,,,,,0,,,Nonprofit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",341.00
"0011500001HCGZ0AAP",Habitat for Humanity International,"00515000006O7O1AAK",,,,,,Atlanta,,Address,33.7619090,-84.3882940,"30303",GA,"270 Peachtree St NW #1300",,,,,Completed,Full Feedback Loop,0.00,,,,,,,0,,,Nonprofit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-24 15:04:45","0054T000001k34NQAQ","2023-03-15 03:40:52",29.00
"0011500001HCGZ1AAP",i.e.communications,"00515000006O7O1AAK",,,,,,Oakland,,Block,37.8052190,-122.2772740,"94612",CA,"1212 Preservation Park Way #300",,,,,,,0.00,,,,,,,0,"0011500001HCGYsAAP",,Nonprofit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001HCGZ2AAP",Innovations for Poverty Action,"00515000006O7O1AAK",,,,,,New Haven,,Block,41.3134720,-72.9214770,"06510",CT,"101 Whitney Ave",,,,,,,0.00,,,,,,,0,,,Nonprofit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001HCGZ3AAP",Keystone Accountability,"00515000006O7O1AAK",,,,,,London,United Kingdom,ExtendedZip,51.5260200,-0.2081700,W10 5BN,,"Keystone Accountability Unit 232,  222 Kensal Road",,,,,,,0.00,,,,,,,0,,,Nonprofit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001HCGZ4AAP",LIFT,"00515000006O7O1AAK",,,,,,Washington,US,Address,38.9010690,-77.0375040,"20006",DC,"1620 I St NW",,,,,,,0.00,,,,,,,0,,,Nonprofit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001HCGZ5AAP",Urban Institute - Parent Account,"00515000006O7O1AAK",,,,,,Washington,,Address,38.9049190,-77.0470170,"20037",DC,"2100 M Street NW",,,,,,,0.00,,,,,,,0,,,Nonprofit,"2016-01-27 20:36:52","00515000006O7O1AAK","2022-11-10 22:18:58","0054T000001il4DQAQ","2022-11-10 22:18:58",
"0011500001hs9ejAAA",Charlize Theron Africa Outreach Project,"00515000006O7b8AAC",,,,,,Los Angeles,USA,Address,34.0584720,-118.4429210,"90024",CA,"10880 Wilshire Blvd Suite 1400",,,,,,,0.00,,,,,,,0,,,Other,"2017-07-06 21:45:41","00515000006O7b8AAC","2022-08-23 09:01:14","00515000006O7O1AAK","2022-08-23 09:01:14",
"0011500001K6sL0AAJ",Our House,"0051C000008XsOpQAK",,,"2016 Co-Funded(Graduated)","Our House, Inc",2441768.0,Little Rock,US,Zip,34.7255000,-92.3574000,"72203",AR,PO Box 34155,,,,,Completed,Full Feedback Loop;Participant-Created Materials;Step 2: Survey Administration;Step 4: Responding to Feedback,1.00,33.00,"21-40",,"Shelter and residential care,Multi-Service",,Graduated,0,,Repeated drop in,Nonprofit,"2016-03-29 15:42:13","00515000006O7O1AAK","2023-02-22 20:21:55","0051C000008XsOpQAK","2023-02-22 20:21:55",496.00
"0011500001K6zNEAAZ",Public Laboratory for Open Technology and Science,"0051C000008XsOpQAK",,,"2016 Co-Funded(Graduated)",,944594.0,Cambridge,US,ExtendedZip,42.3621000,-71.0850000,"2142",MA,P. O. Box 426113,,,,,,,1.00,8.00,<10,,"Environmental justice,Advocacy",,Graduated,0,,Repeated drop in,Nonprofit,"2016-03-30 12:59:38","00515000006O7O1AAK","2023-02-22 20:22:48","0051C000008XsOpQAK","2023-02-22 20:22:48",
"0011500001K8FdpAAF",UTEC,"0051C000008XsOpQAK",,,"2016 Co-Funded(Graduated)",,4840858.0,Lowell,US,Zip,42.6342000,-71.2991000,"1852",MA,"?15 Warren St, No. 3",,,,,,,1.00,42.00,"41-60",,"Employment,Youth,Jobs",,Graduated,0,,Repeated drop in,Nonprofit,"2016-04-04 13:15:23","00515000006O7O1AAK","2023-02-22 20:22:48","0051C000008XsOpQAK","2023-02-22 20:22:48",1330.00
"0011500001K8jGkAAJ",Innovate Foundation,"00515000006O7b8AAC",,,,,,Palo Alto,,Zip,37.4459000,-122.1583000,"94302",CA,P.O. Box  218,,,,,,,0.00,,,,,,,0,,,Independent foundations,"2016-04-05 20:11:37","00515000006O7b8AAC","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001K8jH4AAJ",Episcopal Health Foundation,"00515000006O7b8AAC",,,,,,"Houston,",,Address,29.7601110,-95.3613800,"77002",TX,"500 Fannin St #300",,,,,,,0.00,,,,,,,0,,,All other foundations,"2016-04-05 20:14:01","00515000006O7b8AAC","2022-09-06 20:04:19","0054T000001k34NQAQ","2023-04-06 23:30:46",6.00
"0011500001K8jPkAAJ",Saint Luke's Foundation,"00515000006O7b8AAC",,,,,,Cleveland,,Address,41.4843900,-81.6038580,"44104",OH,"11327 Shaker Blvd",,,,,,,0.00,,,,,,,0,,,All other foundations,"2016-04-05 21:03:02","00515000006O7b8AAC","2022-08-23 09:01:13","00515000006O7O1AAK","2023-03-30 22:05:59",13.00
"0011500001K8jQYAAZ",Oregon Community Foundation,"00515000006O7b8AAC",,,,,,Portland,,Address,45.5203590,-122.6848300,"97205",OR,"1221 SW Yamhill St. Suite 100",,,,,,,0.00,,,,,,,0,,,Community foundations,"2016-04-05 21:08:38","00515000006O7b8AAC","2022-08-23 09:01:13","00515000006O7O1AAK","2023-01-11 20:54:14",91.00
"0011500001K8jRCAAZ",Hawaii Community Foundation,"00515000006O7b8AAC",,,,,,Honolulu,,Address,21.3083430,-157.8630740,"96813",HI,"827 Fort Street Mall",,,,,,,0.00,,,,,,,0,,,Community foundations,"2016-04-05 21:14:47","00515000006O7b8AAC","2022-08-23 09:01:13","00515000006O7O1AAK","2023-01-26 18:25:47",76.00
"0011500001K8jTrAAJ",MacArthur Foundation,"00515000006O7b8AAC",,,,,,Chicago,,Zip,41.8802000,-87.6244000,"60603",IL,"140 S Dearborn St 1200",,,,,,,0.00,,,,,,,0,,,Family foundations,"2016-04-05 21:37:55","00515000006O7b8AAC","2022-08-23 09:01:13","00515000006O7O1AAK","2023-04-05 17:30:47",7.00
"0011500001KflbRAAR",Malama Pono Health Services,"0051C000008XsOpQAK",,,"2016 Co-Funded(Graduated)",,983000.0,Lihue,US,Address,21.9715110,-159.3768730,"96766",HI,"4366 Kukui Grove Street, Suite 207",,,,,,,1.00,8.00,<10,,"Public health,LGBTQ,HIV,STD counseling",,Graduated,0,,One time drop in,Nonprofit,"2016-04-07 18:49:38","00515000006O7O1AAK","2023-02-22 20:22:48","0051C000008XsOpQAK","2023-02-22 20:22:48",
"0011500001KflbvAAB",Gleaners Community Food Bank of Southeastern Michigan,"0051C000008XsOpQAK",,,"2016 Co-Funded(Graduated)",,21069199.0,Detroit,US,Address,42.3539980,-83.0139770,"48207",MI,"2131 Beaufait",,,,,,,1.00,90.00,"61-100",,"Basic and emergency aid,Food Bank",,Graduated,0,,One time drop in,Nonprofit,"2016-04-07 18:52:09","00515000006O7O1AAK","2023-02-22 20:22:48","0051C000008XsOpQAK","2023-02-22 20:22:48",
"0011500001Kflm0AAB",Epiphany Community Health Outreach Services (ECHOS),"0051C000008XsOpQAK",,,"2016 Co-Funded(Graduated)",ECHOS,464162.0,Houston,US,Address,29.6755630,-95.5292180,"77071",TX,"9600 South Gessner Road",,,,,Completed,Step 3: Interpreting Results,1.00,8.00,<10,,"Personal services,Multi-Service,Food Bank,Immigrants",,Graduated,0,,One time drop in,Nonprofit,"2016-04-07 19:13:37","00515000006O7O1AAK","2023-02-22 20:22:48","0051C000008XsOpQAK","2023-02-22 20:22:48",1409.00
"0011500001KflpEAAR",Memorial Assistance Ministries (MAM),"0051C000008XsOpQAK",,,"2016 Co-Funded(Graduated)",,4237518.0,Houston,US,Block,29.8011700,-95.5244830,"77080",TX,"1625 Blalock Road",,,,,,,1.00,33.00,"21-40",,"Family services,Multi-Service",,Graduated,0,,Repeated drop in,Nonprofit,"2016-04-07 19:22:20","00515000006O7O1AAK","2023-02-22 20:22:48","0051C000008XsOpQAK","2023-02-22 20:22:48",
"0011500001Kfn3OAAR",El Buen Samaritano,"0051C000008XsOpQAK",,,"2016 Co-Funded(Graduated)",,6673346.0,Austin,US,Address,30.1993890,-97.8016490,"78745",TX,"7000 Woodhue Drive",,,,,,,1.00,56.00,"41-60",,"Family services,Food Bank,People of Color (POC)",,Graduated,0,,One time drop in,Nonprofit,"2016-04-07 20:13:45","00515000006O7O1AAK","2023-02-22 20:22:48","0051C000008XsOpQAK","2023-02-22 20:22:48",1225.00
"0011500001Kfn9RAAR",Family Service Center of Galveston County,"0051C000008XsOpQAK",,,"2016 Co-Funded(Graduated)",,1885529.0,Galveston,US,Address,29.3060100,-94.7933530,"77550",TX,"2200 Market St., Ste. 600",,,,,,,1.00,23.00,"21-40",,"Mental health care,Education",,Graduated,0,,Repeated drop in,Nonprofit,"2016-04-07 20:56:24","00515000006O7O1AAK","2023-02-22 20:22:48","0051C000008XsOpQAK","2023-02-22 20:22:48",
"0011500001KfnmNAAR",United Way for Southeastern Michigan,"00515000006O7b8AAC",,,,,,Detroit,,Address,42.3309910,-83.0452930,"48226",MI,"660 Woodward Ave #300",,,,,,,0.00,,,,,,,0,,,Community foundations,"2016-04-07 22:03:30","00515000006O7b8AAC","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",246.00
"0011500001Kfq3tAAB",PACE Center for Girls,"0051C000008XsOpQAK",,,"2016 Co-Funded(Graduated)","Pace Center for Girls, Inc.",36617096.0,Jacksonville,US,Address,30.3280670,-81.6577730,"32202",FL,One West Adams St Suite 301,,,,,Completed,Full Feedback Loop;Orgs Changing Due to L4G;Participant-Created Materials,1.00,382.00,>100,,"Education services,Middle School,High School,Girls",,Graduated,0,,Repeated drop in,Nonprofit,"2016-04-08 11:47:31","00515000006O7O1AAK","2023-02-22 20:22:48","0051C000008XsOpQAK","2023-02-22 20:22:48",366.00
"0011500001KfuE3AAJ",Oregon Museum of Science and Industry,"0051C000008XsOpQAK",,,"2016 Co-Funded(Graduated)",OMSI,18191689.0,Portland,US,Address,45.5080570,-122.6650110,"97214",OR,"1945 SE Water Avenue",,,,,,,1.00,141.00,>100,,"Museums,People of Color (POC)",,Graduated,0,,One time drop in,Nonprofit,"2016-04-09 00:16:21","00515000006O7O1AAK","2023-02-22 20:22:48","0051C000008XsOpQAK","2023-02-22 20:22:48",
"0011500001KlLimAAF",East End Neighborhood House,"0051C000008XsOpQAK",,,"2016 Co-Funded(Graduated)",,2200085.0,Cleveland,US,Address,41.4836830,-81.6157280,"44104",OH,"2749 Woodhill Rd",,,,,,,1.00,29.00,"21-40",,"Family services,Multi-Service,People of Color (POC),Seniors",,Graduated,0,,Repeated drop in,Nonprofit,"2016-04-19 00:12:26","00515000006O7b8AAC","2023-02-22 20:22:48","0051C000008XsOpQAK","2023-02-22 20:22:48",
"0011500001L591vAAB",National Center for Civic Innovation,"00515000006O7b8AAC",,,,,,New York,,Address,40.7241340,-74.0052550,"10013",NY,"121 Avenue of the Americas, 6th Floor",,,,,,,0.00,,,,,,,0,,,Nonprofit,"2016-04-21 17:44:09","00515000006O7b8AAC","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001LwG4OAAV",The Kresge Foundation,"00515000006O7b8AAC",,,,,,Troy,,Address,42.5605200,-83.1911990,"48084",MI,"3215 W. Big Beaver Road",,,,,,,0.00,,,,,,,0,,,Independent foundations,"2016-05-17 13:35:07","00515000006O7b8AAC","2022-08-23 09:01:13","00515000006O7O1AAK","2023-04-05 17:27:37",7.00
"0011500001LwG5vAAF",Open Road Alliance,"00515000006O7b8AAC",,,,,,Washington,,Address,38.8881740,-76.9793100,"20003",DC,"111 18th Street SE",,,,,,,0.00,,,,,,,0,,,Other,"2016-05-17 13:42:53","00515000006O7b8AAC","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001LWne9AAD",Barr Foundation,"00515000006O7O1AAK",,,,,,Boston,US,Address,42.3639970,-71.0504800,"02110",MA,Two Atlantic Avenue,,,,,,,0.00,,,,,,,0,,,Independent foundations,"2016-05-05 17:44:16","00515000006O7O1AAK","2022-08-23 09:01:13","00515000006O7O1AAK","2023-04-05 17:46:33",7.00
"0011500001LWnrcAAD",Annie E. Casey Foundation,"00515000006QEAfAAO",,,,,,Baltimore,USA,Address,39.2978490,-76.6137440,"21202",MD,"701 St. Paul Street",,,,,,,0.00,,,,,,,0,,,Independent foundations,"2016-05-05 19:20:15","00515000006QEAfAAO","2023-03-21 18:21:43","0054T000001k34NQAQ","2023-03-21 18:21:43",35.00
"0011500001LWo1DAAT",Feedback Labs,"00515000006O7b8AAC",,,,,,Washington,,Zip,38.9048000,-77.0314000,"20005",DC,"110 Vermont Ave NW",,,,,,,0.00,,,,,,,0,,,Nonprofit,"2016-05-05 20:19:17","00515000006O7b8AAC","2022-08-23 09:01:13","00515000006O7O1AAK","2023-04-06 21:45:45",6.00
"0011500001LWo2LAAT",YouthTruth,"00515000006O7b8AAC",,,,,,Cambridge,,,,,"02139",MA,"675 Massachusetts Avenue, 7th Floor",,,,,,,0.00,,,,,,,0,"0011500001HCGYqAAP",,Nonprofit,"2016-05-05 20:22:31","00515000006O7b8AAC","2022-08-23 09:01:13","00515000006O7O1AAK","2023-01-05 19:24:07",97.00
"0011500001LWo3nAAD",IssueLab,"00515000006O7b8AAC",,,,,,New York,USA,Block,40.7038140,-74.0080690,"10005",NY,"32 Old Slip 24th floor",,,,,,,0.00,,,,,,,0,"0011500001HCGYxAAP",,Nonprofit,"2016-05-05 20:24:52","00515000006O7b8AAC","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001LWo9vAAD",Hollingsworth Funds,"00515000006QEAfAAO",,,,,,Greenville,,,,,"29607",SC,"124 Verdae Boulevard, Suite 502",,,,,,,0.00,,,,,,,0,,,Other,"2016-05-05 20:42:29","00515000006QEAfAAO","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001M2albAAB",Peery Foundation,"00515000006O7b8AAC",,,,,,Palo Alto,,Address,37.4250370,-122.1465700,"94306",CA,"2390 El Camino Real, Suite 260",,,,,,,0.00,,,,,,,0,,,Independent foundations,"2016-05-24 02:20:39","00515000006O7b8AAC","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001M3rBRAAZ",The Whitman Institute,"00515000006O7b8AAC",,,,,,San Francisco,US,Block,37.7962970,-122.3983710,"94111",CA,"405 Davis Ct # 301",,,,,,,0.00,,,,,,,0,,,All other foundations,"2016-05-26 18:19:41","00515000006O7b8AAC","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001M8pA2AAJ",The Coleman Foundation,"00515000006O7b8AAC",,,,,,Chicago,,Address,41.8827900,-87.6448700,"60661",IL,"651 W. Washington Blvd., Ste 306",,,,,,,0.00,,,,,,,0,,,Independent foundations,"2016-05-19 18:57:36","00515000006O7b8AAC","2022-08-23 09:01:13","00515000006O7O1AAK","2022-08-23 09:01:13",
"0011500001nVa66AAC",Groundswell,"0051C000007hJksQAE",,,"2017 Co-Funded(Graduated)",,1859000.0,Washington,US,Zip,38.8821000,-76.9941000,"20003",DC,"80 M Street SE c/o WeWork",,,,,,,1.00,8.00,<10,,"Sustainable development,Environment,Energy,Government Partnership",,Graduated,0,,Repeated drop in,Nonprofit,"2017-09-06 15:09:26","00515000006O7O1AAK","2023-02-22 20:25:02","0051C000008XsOpQAK","2023-02-22 20:25:02",1555.00
"0011500001nVaoNAAS",UMOM New Day Centers,"0054T000001ibDAQAY",,a054T00000B1ERfQAN,"2017 Co-Funded(Graduated) 2022 R2 Online+(Active)","UMOM New Day Centers, Inc.",20000000.0,Phoenix,US,Address,33.4504640,-112.0093380,"85008",AZ,"3333 E. Van Buren Street",No,,50.0,,Completed,Participant-Created Materials;Step 5: Closing the Loop,2.00,170.00,>100,3.00,"Shelter and residential care,Housing","187167245",Active,1,,,Nonprofit,"2017-09-06 16:32:09","00515000006O7O1AAK","2023-04-12 19:35:04","00515000006O7O1AAK","2023-04-12 19:35:04",8.00
"0011500001nVb1RAAS",Institute for Nonprofit Practice,"0051C000007hJksQAE",,,"2017 Co-Funded(Graduated)",,1253200.0,Needham,US,Address,42.3052490,-71.2278750,"2494",MA,"144 Gould Street, Suite 205",,,,,,,1.00,5.00,<10,,Graduate and professional education,,Graduated,0,,Cohort,Nonprofit,"2017-09-06 16:55:13","00515000006O7O1AAK","2023-03-01 20:11:00","0051C000008XsOpQAK","2023-03-01 20:11:00",523.00
"0011500001nVb3wAAC",WorkLife Partnership,"0051C000007hJl7QAE",,,"2017 Co-Funded(Graduated)",,3329783.0,Denver,US,Address,39.7182500,-104.9978320,"80223",CO,"99 Inca St.",,,,,,,1.00,12.00,"10-20",,"Employment,Training,Incumbent workers,Email surveys",,Graduated,0,,Repeated drop in,Nonprofit,"2017-09-06 17:00:58","00515000006O7O1AAK","2023-02-22 20:24:19","0051C000008XsOpQAK","2023-02-22 20:24:19",
"0011500001nVc6hAAC",Planned Parenthood Northern California,"0051C000008XsOpQAK",,,"2017 Co-Funded(Graduated)",,44500000.0,Concord,US,Address,37.9790440,-122.0348650,"94520",CA,"2185 Pacheco St",,,,,,,1.00,233.00,>100,,"Reproductive health care,Email surveys",,Graduated,0,,Repeated drop in,Nonprofit,"2017-09-06 19:04:02","00515000006O7O1AAK","2023-02-22 20:24:19","0051C000008XsOpQAK","2023-02-22 20:24:19",1510.00
"0011500001nVcLhAAK",Lone Star Family Health Center,"0051C000007hJkxQAE",,,"2017 Co-Funded(Graduated)",,22723825.0,Conroe,US,Address,30.2851430,-95.4712520,"77304",TX,"605 S Conroe Medical Drive",,,,,,,1.00,176.00,>100,,"Out-patient medical care,FQHC",,Graduated,0,,Repeated drop in,Nonprofit,"2017-09-06 19:31:06","00515000006O7O1AAK","2023-02-22 20:25:02","0051C000008XsOpQAK","2023-02-22 20:25:02",
