DATE_CREATED,MEMBER_ID,SURVEY_ID,IP_ADDRESS,REC_ID,SL1,SL2,net_promoter_score_listen_for_good,l4g_meet_needs,l4g_respect,l4g_easy_get_services,l4g_connected,l4g_good_at,l4g_do_better,l4g_age,l4g_gender,l4g_race
2020-04-29T07:32:03+00:00,531051,274923972,72.221.19.194,11549081554,Human services,Targeted population support,10,Extremely well,Always,,,Helping parents listening.  Brittany was instrumental to a successful transition to Kinder IEP meeting.  Thank you so much!!,I cant think of anything,,Female,Hispanic or Latino
2020-05-02T10:01:59+00:00,531051,274923972,148.167.148.100,11560314792,Human services,Targeted population support,,Very well,Always,,,dancing singing football,newspapers get more information of Raising Special Kids for the families with special needs child dealing with the schools settings.,,Female,Multiracial or Multiethnic
2020-05-04T07:20:26+00:00,531051,274923972,68.99.249.153,11563589239,Human services,Targeted population support,2,A little bit,Always,,,I am not sure,I had a 24 minute phone call. During this phone call I had about 2-3 questions. The person answering the questions gave long-winded confusing answers that were not knowledgeable.  I asked very specific questions ie "what is my next step" and instead of a straightforward "contact this number/department" I got a whole description of the process from A to Z.  That information would have been fine except my very basic questions were not answered  I had to ask questions multiple times and eventually got the answers I was looking for through another agency.  I still don't know what raising special kids does except employ people who are not very useful resources.,,Female,White
2020-05-04T11:16:50+00:00,531051,274923972,184.101.184.220,11564057305,Human services,Targeted population support,10,Extremely well,Always,,,Understanding the issue then offering a lot of guidance and tips. Very friendly and a great personality. I was able to contact the correct person and many other contacts if the first one did not work out.,Everything was excellent!,,Female,Hispanic or Latino
2020-05-05T14:44:00+00:00,531051,274923972,72.208.83.119,11568457929,Human services,Targeted population support,10,Very well,Always,,,Explain their services and getting you connected quickly.,Nothing at this time.,,Female,White
2020-05-05T18:50:27+00:00,531051,274923972,24.251.144.30,11569412090,Human services,Targeted population support,10,Very well,Always,,,1. Taking note of my inquiry 2. Getting back to me quickly 3. Explaining the process I had asked about in detail. 4. Following up with links and resources  to help.,They have been amazing,,Female,Asian
2020-05-07T16:55:58+00:00,531051,274923972,24.249.178.131,11576940600,Human services,Targeted population support,10,Extremely well,Always,,,Giving out great information and putting you in touch with other parents going through similar situations.,Its vey new to me but from what I have seen  I think they are great.,,Female,White
2020-02-24T00:46:13+00:00,531051,274923972,172.58.23.205,11365919224,Human services,Targeted population support,10,Very well,Always,,,Dirigir a los padres donde poder buscar ayuda para sus hijos,,,Female,Hispanic or Latino
2020-05-08T01:34:01+00:00,531051,274923972,184.103.150.67,11578511347,Human services,Targeted population support,10,Extremely well,Always,,,Finding answers especially when they don't know the answer. They are always determined to find the correct answer and learn about it themselves.,,,Female,White
2020-05-11T14:13:06+00:00,531051,274923972,174.238.8.171,11587618646,Human services,Targeted population support,10,Extremely well,Always,,,Resources,Nothing,,Female,Hispanic or Latino
2020-05-11T15:10:49+00:00,531051,274923972,172.58.75.18,11587872881,Human services,Targeted population support,5,,,,,La persona q me atendió es muy profesional preparada 100%,Yo sé q todos estamos frustrado por esto q está pasando pero buscar otra manera de atención alas personas,,Male,Hispanic or Latino
2020-05-11T16:32:03+00:00,531051,274923972,98.161.241.158,11588202891,Human services,Targeted population support,10,Fairly well,Always,,,It depends on who you speak with but emotional support and resources,Improve training for all who speak with parents so that both emotional support and resources are provided.,,Female,Asian
2020-05-12T15:39:17+00:00,531051,274923972,174.26.144.136,11592626826,Human services,Targeted population support,10,Extremely well,Always,,,EVERYTHING,Honestly I’ve never had a bad experience with RSK,,Female,White
2020-05-13T18:52:58+00:00,531051,274923972,184.101.35.180,11597769054,Human services,Targeted population support,,Extremely well,Always,,,Listening resources and guidance to answers,respond faster?,,Female,Hispanic or Latino
2020-05-15T14:02:07+00:00,531051,274923972,72.208.140.32,11604856041,Human services,Targeted population support,10,Very well,Always,,,Family support parental guidance behavior modification suggestions AzEIP advocacy school IEP assistance,Would be great if they could have texting service for questions with the Family Support Specialists.,,Female,White
2020-05-18T17:30:04+00:00,531051,274923972,162.126.11.10,11613128187,Human services,Targeted population support,10,Very well,Always,,,Communication making you feel comfortable supported and the resources,Keep up the good work. Thank you.,,Female,Multiracial or Multiethnic
2020-05-18T20:46:39+00:00,531051,274923972,75.167.212.202,11613811932,Human services,Targeted population support,10,Extremely well,Always,,,,,,Male,Asian
2020-05-21T03:00:55+00:00,531051,274923972,107.77.165.33,11622675779,Human services,Targeted population support,10,Extremely well,Always,,,Giving me information and answering my questions.,I'm new at this  so I can't answer yet.,,Female,Hispanic or Latino
2020-05-22T12:34:44+00:00,531051,274923972,98.161.230.218,11627279063,Human services,Targeted population support,10,Extremely well,Always,,,Educating me!,Nothing,,Female,White
2020-05-25T19:15:56+00:00,531051,274923972,159.118.170.69,11634495503,Human services,Targeted population support,10,Very well,Always,,,Helping parents with disabilities with a variety of topics such as guardianship and school matters.,Nothing at this time.,,Female,White
2020-05-27T14:33:00+00:00,531051,274923972,74.115.70.207,11640582233,Human services,Targeted population support,10,Extremely well,Always,,,Advising of all of the resources that are available.,,,Female,Black or African American
2020-05-27T21:09:49+00:00,531051,274923972,174.26.202.92,11642049579,Human services,Targeted population support,,Very well,Always,,,verbal and email responses to questions,,,Female,White
2020-05-27T23:12:01+00:00,531051,274923972,70.171.250.213,11642417135,Human services,Targeted population support,10,Extremely well,Always,,,Excellent referral,,,Male,White
2020-05-28T14:06:23+00:00,531051,274923972,73.193.41.205,11644380961,Human services,Targeted population support,9,Very well,Always,,,,,,Female,White
2020-05-30T03:11:26+00:00,531051,274923972,24.249.171.226,11650275164,Human services,Targeted population support,10,Extremely well,Always,,,Connecting families with the resources and support they need for their children with special needs.,Nothing,,Female,White
2020-05-30T22:03:29+00:00,531051,274923972,216.207.69.58,11651685797,Human services,Targeted population support,10,Extremely well,Always,,,Helping families,,,Female,White
2020-05-30T23:34:09+00:00,531051,274923972,69.137.186.11,11651778304,Human services,Targeted population support,9,Very well,Always,,,Explaining the process and helping guide parents where they need to go and what they are entitled to when getting help for their kids from the system,I dont know enough to know what you could do better. [OH ANOTHER THING RSK IS GREAT AT IS GETTING BACK TO PARENTS),,Male,White
2020-06-01T16:02:45+00:00,531051,274923972,174.26.154.226,11655065210,Human services,Targeted population support,10,Extremely well,Always,,,Providing supports & resources to families. Providing information pertaining to their services and support for family to case managers and being knowledgeable about what they do!Responding promptly to emails and phone calls.,N/ARaising Special Kids always goes above and beyond when ever I have worked with them in the past!,,Female,White
2020-06-03T16:11:05+00:00,531051,274923972,98.171.27.7,11662719690,Human services,Targeted population support,,Extremely well,Always,,,everything,nothing,,Prefer not to say,White
2020-06-03T19:14:53+00:00,531051,274923972,107.77.229.233,11663415735,Human services,Targeted population support,10,Extremely well,Always,,,Dar mucha imformasion,Pienso k en todo esta bien,,Female,Hispanic or Latino
2020-06-04T11:52:23+00:00,531051,274923972,184.98.52.171,11665549943,Human services,Targeted population support,10,Extremely well,Always,,,Forgetting you know that did other parents out there with the same concerns and questions that you have and that you're not alone,For me nothing they're amazing,,Female,Hispanic or Latino
2020-06-07T15:46:06+00:00,531051,274923972,68.231.55.130,11674062507,Human services,Targeted population support,8,Very well,Always,,,understanding,,,Female,White
2020-06-08T16:48:39+00:00,531051,274923972,98.165.61.221,11677228545,Human services,Targeted population support,5,A little bit,Always,,,Not sure,They could have advocates to actually help,,Female,
2020-06-08T19:21:06+00:00,531051,274923972,163.116.137.120,11677717063,Human services,Targeted population support,10,Extremely well,Always,,,Tailored responses specific to the situation. I have been working with Brittany for a couple of months now. Since my kid was diagnosis and it is like a step by step journey. As and when our knowledge increased Britanny was able to provide additionally information,I really think you guys are doing great.,,Male,Asian
2020-06-10T15:17:05+00:00,531051,274923972,174.238.142.165,11684466547,Human services,Targeted population support,10,Extremely well,Always,,,Helping parents advocate for their kids.,Poll parents about needs in districts and help provide districts with appropriate trainings.,,Female,White
2020-06-10T19:03:03+00:00,531051,274923972,174.238.10.184,11685303321,Human services,Targeted population support,10,Extremely well,Always,,,Communication helping get information and resources,Nothing,,Female,Hispanic or Latino
2020-06-11T11:43:40+00:00,531051,274923972,174.72.46.40,11687569978,Human services,Targeted population support,3,A little bit,Sometimes,,,I feel they are good at offering classes on different relevant topics to parents and families of children with disabilities.,I was referred to you by SARRC I don’t feel the person I spoke with was very nice it seems like she tried to help me but at the same time I sensed a not very empathetic person. I felt rushed her tone of voice was cold. Then when she said how I could log into the website and find out more info she said the info it’s in English and Spanish. Then I even thought: “why is this relevant?” Then I just felt uncomfortable about it I didn’t tell her anything.,,Female,Hispanic or Latino
2020-06-15T08:59:55+00:00,531051,274923972,68.227.246.56,11697550478,Human services,Targeted population support,4,A little bit,Always,,,Giving resources,Talk to the more and give an option,,Female,White
